,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/control/0,/nvidiagpu/0/load/3,/win32/load/0,/win32/load/1,/win32/data2/0,/win32/data2/1,/win32/iops/0,/win32/iops/1,/win32/iops/2,/DirectX/comment/0,/DirectX/comment/1,/DirectX/fps/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Fan","GPU Memory","CPU Usage(Process)","CPU Usage(Global)","Working Set","Page file Usage","Read Ops","Write Ops","Other Ops","Process Id","DirectX Version","FPS(Present)"
03/17/2015 18:38:18,23.4375,18.75,21.875,39.0625,25.78125,55,58,63,57,61,4399.99463,4399.99463,4399.99463,4399.99463,54.9095039,45.48591,0,6.300521,99.99988,36.067482,11.5139732,20.4094429,59,1995,1404.84351,3505.50024,2809.687,43,37,0,62,29.94957,24.42748,26.3358784,1632,1886,882,0,1544,,,
03/17/2015 18:38:19,15.625,28.125,18.75,51.5625,28.515625,53,56,64,60,64,4399.9917,4399.9917,4399.9917,4399.9917,52.3230438,43.13089,0,6.340911,99.99982,36.06997,11.5147667,20.40865,59,1990,1404.84351,3505.50024,2809.687,41,36,0,62,29.94957,27.34375,28.515625,1633,1887,12,0,78,,,
03/17/2015 18:38:19,37.5,39.0625,21.875,43.75,35.546875,63,59,65,60,65,4399.99365,4399.99365,4399.99365,4399.99365,62.3373833,53.09451,0,6.24642,99.999855,36.07016,11.5148277,20.4085884,59,1990,1404.84351,3505.50024,2809.687,34,30,0,62,29.94957,34.375,35.546875,1633,1887,0,1,72,,,
03/17/2015 18:38:20,35.9375,34.375,23.4375,43.75,34.375,55,62,62,59,62,4399.99365,4399.99365,4399.99365,4399.99365,59.7410278,50.50348,0,6.25672054,99.99986,36.0708046,11.5150337,20.4083824,59,1995,1404.84351,3505.50024,2809.687,45,38,0,62,29.94957,32.03125,34.375,1633,1887,0,0,77,,,
03/17/2015 18:38:20,19.744318,36.363636,21.2121239,46.117424,30.859375,66,64,62,60,68,4399.99268,4399.99268,4399.99268,4399.99268,57.1846046,47.93019,0,6.429657,99.99983,36.0735054,11.5158958,20.40752,60,1996,1404.84351,3505.50024,2809.687,41,35,0,62,29.94957,29.4117641,30.8823528,1634,1888,0,1,94,,,
03/17/2015 18:38:21,17.1875,26.5625,28.125,45.3125,29.296875,62,57,59,60,62,4399.99463,4399.99463,4399.99463,4399.99463,55.2766838,46.0246773,0,6.29088259,99.9998856,36.0837975,11.51918,20.4042358,60,1991,1404.84351,3505.50024,2809.687,52,44,0,62,29.94957,27.734375,29.296875,1632,1887,0,1,99,,,
03/17/2015 18:38:22,28.125,28.125,10.9375,46.875,28.515625,60,64,59,59,64,4399.99463,4399.99463,4399.99463,4399.99463,55.02812,45.7588043,0,6.41355371,99.9998856,36.08386,11.5191994,20.4042168,60,1992,1404.84351,3505.50024,2809.687,52,44,0,62,29.94957,26.5625,28.515625,1633,1887,0,0,97,,,
03/17/2015 18:38:23,21.875,35.9375,25,45.3125,32.03125,64,61,65,59,65,4399.994,4399.994,4399.994,4399.994,58.1664619,48.96815,0,6.41827536,99.99987,36.0655251,11.5133476,20.4100685,60,1996,1404.84351,3505.50024,2809.687,43,36,0,62,29.9789429,26.5625,32.03125,1632,1886,0,0,86,,,
03/17/2015 18:38:24,21.875,40.625,15.625,51.5625,32.421875,63,64,66,60,66,4399.994,4399.994,4399.994,4399.994,56.6219559,47.4367,0,6.49430943,99.99987,36.06538,11.5133018,20.4101143,60,1997,1404.84351,3505.50024,2809.687,53,45,0,62,29.9789429,30.46875,32.421875,1632,1886,3,323,210,,,
03/17/2015 18:38:24,31.25,37.5,29.6875,42.1875,35.15625,54,59,63,60,64,4399.99365,4399.99365,4399.99365,4399.99365,59.68234,50.428215,0,6.428855,99.999855,36.0597649,11.5115089,20.4119072,60,1993,1404.84351,3505.50024,2809.687,53,44,0,62,30.0251,26.953125,35.15625,1630,1884,0,667,208,,,
03/17/2015 18:38:25,18.75,26.5625,31.25,45.3125,30.46875,53,57,67,61,67,4399.99365,4399.99365,4399.99365,4399.99365,56.22592,47.1775475,0,6.33712673,99.999855,36.1114578,11.5280113,20.3954048,60,1990,1404.84351,3505.50024,2809.687,52,42,0,62,30.04818,28.787878,30.681818,1643,1897,233,561,279,,,
03/17/2015 18:38:25,31.25,25,37.5,45.3125,34.765625,61,60,61,62,63,4399.99561,4399.99561,4399.99561,4399.99561,61.0352745,51.9858322,0,6.25475454,99.9999,36.11037,11.5276642,20.395752,60,1991,1404.84351,3505.50024,2809.687,48,39,0,62,30.04818,26.953125,34.765625,1642,1897,0,868,207,,,
03/17/2015 18:38:26,21.875,31.25,18.75,46.875,29.6875,55,63,64,61,64,4399.99561,4399.99561,4399.99561,4399.99561,56.88314,47.51827,0,6.401872,99.9999,36.173275,11.5477448,20.3756714,60,1991,1404.84351,3505.50024,2809.687,51,40,0,62,30.04818,27.34375,29.6875,1659,1914,359,1081,239,,,
03/17/2015 18:38:27,17.1875,26.5625,28.125,48.4375,30.078125,59,58,61,60,61,4399.995,4399.995,4399.995,4399.995,55.0169525,45.76021,0,6.307514,99.99989,36.1739922,11.5479736,20.3754425,60,1992,1404.84351,3505.50024,2809.687,55,44,0,62,30.04818,28.125,30.078125,1659,1914,0,1009,200,,,
03/17/2015 18:38:28,28.125,34.375,15.625,46.875,31.25,61,60,58,60,61,4399.995,4399.995,4399.995,4399.995,56.27949,46.9751549,0,6.371337,99.99989,36.1716156,11.5472145,20.3762016,60,1988,1404.84351,3505.50024,2809.687,55,45,0,62,30.0477982,28.90625,31.25,1658,1913,0,3367,129,,,
03/17/2015 18:38:28,21.875,32.8125,15.625,48.4375,29.6875,54,64,62,61,63,4399.996,4399.996,4399.996,4399.996,56.95563,47.7273178,0,6.3825736,99.99991,36.1715775,11.5472031,20.3762131,60,1986,1404.84351,3505.50024,2809.687,62,52,0,62,30.0477982,27.3764267,29.657795,1658,1913,0,2951,101,,,
03/17/2015 18:38:29,34.375,21.875,12.5,43.75,28.125,55,63,61,59,63,4399.996,4399.996,4399.996,4399.996,55.2162,45.92489,0,6.46800852,99.99991,36.17779,11.5491867,20.37423,60,1993,1404.84351,3505.50024,2809.687,54,45,0,62,30.0498962,26.171875,28.125,1660,1915,1,1,87,,,
03/17/2015 18:38:30,28.125,23.4375,20.3125,50,30.46875,54,63,65,60,64,4399.996,4399.996,4399.996,4399.996,56.94824,47.5674553,0,6.56301451,99.99991,36.17777,11.5491791,20.3742371,60,1994,1404.84351,3505.50024,2809.687,55,46,0,62,30.0498962,28.515625,30.46875,1661,1916,0,0,92,,,
03/17/2015 18:38:30,40.625,31.25,37.5,40.625,37.5,63,66,67,61,68,4399.996,4399.996,4399.996,4399.996,65.67117,56.5304337,0,6.52205753,99.99991,36.2216225,11.563179,20.3602371,60,1994,1404.84351,3505.50024,2809.687,58,49,0,62,30.4149628,35.9375,37.5,1669,1924,233,1,142,,,
03/17/2015 18:38:31,10.9375,29.6875,10.9375,45.3125,24.21875,56,61,61,58,61,4399.992,4399.992,4399.992,4399.992,51.69386,42.349144,0,6.43463373,99.9998245,36.2213249,11.5630836,20.3603325,62,1992,1404.84351,3505.50024,2809.687,75,62,0,62,30.4149628,23.4375,24.21875,1670,1925,0,1,73,,,
03/17/2015 18:38:32,34.375,23.4375,18.75,46.875,30.859375,62,60,57,58,62,4399.99463,4399.99463,4399.99463,4399.99463,53.5058632,44.2206078,0,6.4253,99.99987,36.2213364,11.5630875,20.3603287,62,1991,1404.84351,3505.50024,2809.687,83,69,0,62,30.4149628,29.296875,30.859375,1671,1925,14,0,73,,,
03/17/2015 18:38:32,18.75,43.75,23.4375,46.875,33.203125,62,64,62,60,63,4399.99463,4399.99463,4399.99463,4399.99463,56.74084,47.5442123,0,6.45715761,99.99987,36.21904,11.562355,20.3610611,63,1994,1404.84351,3505.50024,2809.687,92,75,0,62,30.4149628,31.640625,33.203125,1671,1925,0,1,91,,,
03/17/2015 18:38:33,26.5625,26.5625,7.8125,48.4375,27.34375,61,60,59,60,61,4399.99365,4399.99365,4399.99365,4399.99365,54.5504646,45.1268349,0,6.444407,99.999855,36.3948326,11.6184731,20.3049431,62,1995,1404.84351,3505.50024,2809.687,83,70,0,62,30.4149628,25.757576,27.651516,1714,1967,0,1,84,,,
03/17/2015 18:38:34,26.5625,15.625,21.875,46.875,27.734375,61,61,56,58,61,4399.99365,4399.99365,4399.99365,4399.99365,52.4835434,43.1605,0,6.35256433,99.999855,36.3924141,11.6177025,20.3057137,62,1994,1404.84351,3505.50024,2809.687,69,57,0,62,30.4149628,26.171875,27.734375,1713,1967,72,1,85,,,
03/17/2015 18:38:35,29.6875,23.4375,9.375,46.875,27.34375,62,58,56,57,62,4399.993,4399.993,4399.993,4399.993,50.71857,41.31146,0,6.34509945,99.99985,36.3924522,11.6177139,20.3057022,62,1989,1404.84351,3505.50024,2809.687,57,42,0,62,30.4149628,26.5625,27.34375,1713,1967,0,1,94,,,
03/17/2015 18:38:36,17.1875,25,28.125,43.75,28.515625,61,60,58,60,62,4399.993,4399.993,4399.993,4399.993,53.1319046,43.80181,0,6.36206436,99.99985,36.39576,11.6187706,20.3046455,61,1991,1404.84351,3505.50024,2809.687,55,43,0,62,30.51567,27.734375,28.515625,1715,1968,2,1,98,,,
03/17/2015 18:38:37,28.125,31.25,12.5,43.75,28.90625,60,58,61,61,61,4399.99463,4399.99463,4399.99463,4399.99463,53.18641,43.9012375,0,6.38453341,99.9998856,36.4103851,11.62344,20.2999763,62,1991,1404.84351,3505.50024,2809.687,65,49,0,62,30.731678,27.34375,28.90625,1715,1968,12,0,91,,,
03/17/2015 18:38:38,34.375,18.75,21.875,43.75,29.6875,57,58,64,60,64,4399.99463,4399.99463,4399.99463,4399.99463,57.5461121,48.30861,0,6.55626154,99.9998856,36.2787666,11.5814209,20.3419952,60,1995,1404.84351,3505.50024,2809.687,50,41,0,62,30.5811882,28.515625,29.6875,1662,1915,914,0,405,,,
03/17/2015 18:38:38,28.125,21.875,37.5,48.4375,33.984375,62,62,64,61,64,4399.99463,4399.99463,4399.99463,4399.99463,58.9519348,49.7459221,0,6.55467272,99.9998856,36.221096,11.5630112,20.360405,61,1996,1404.84351,3505.50024,2809.687,61,50,0,62,30.5811882,31.640625,33.984375,1662,1915,0,1,93,,,
03/17/2015 18:38:39,15.625,26.5625,28.125,46.875,29.296875,56,57,66,60,66,4399.99365,4399.99365,4399.99365,4399.99365,55.6689339,46.5385246,0,6.3006916,99.999855,36.2137337,11.5606613,20.3627548,61,1998,1404.84351,3505.50024,2809.687,61,49,0,62,30.5979729,27.734375,29.296875,1659,1909,0,1,99,,,
03/17/2015 18:38:40,21.875,39.0625,10.9375,50,30.46875,55,63,56,60,63,4399.993,4399.993,4399.993,4399.993,54.9285927,45.87518,0,6.36766,99.99985,36.2139244,11.5607224,20.3626938,61,1995,1404.84351,3505.50024,2809.687,57,47,0,62,30.5979729,27.734375,30.46875,1659,1909,3,0,99,,,
03/17/2015 18:38:40,31.25,28.125,10.9375,43.75,28.515625,60,64,60,58,61,4399.995,4399.995,4399.995,4399.995,54.9599037,45.7771645,0,6.212565,99.99989,36.2141266,11.5607872,20.3626289,60,1998,1404.84351,3505.50024,2809.687,55,46,0,62,30.5979729,27.34375,28.515625,1659,1909,0,1,100,,,
03/17/2015 18:38:41,40.625,28.125,40.625,43.75,38.28125,62,64,63,60,66,4399.995,4399.995,4399.995,4399.995,65.3391,56.23481,0,6.263888,99.99989,36.3352356,11.5994492,20.323967,59,2000,1404.84351,3505.50024,2809.687,40,34,0,62,30.5979729,37.5,38.28125,1686,1936,0,1,94,,,
03/17/2015 18:38:42,32.8125,23.4375,7.8125,46.875,27.734375,59,64,57,61,62,4399.998,4399.998,4399.998,4399.998,55.93465,46.66088,0,6.281884,99.99996,36.3479156,11.6034966,20.31992,60,2000,1404.84351,3505.50024,2809.687,49,41,0,62,30.7238579,26.953125,27.734375,1687,1937,0,0,97,,,
03/17/2015 18:38:42,31.25,17.1875,10.9375,50,27.34375,57,62,56,60,62,4399.99365,4399.99365,4399.99365,4399.99365,54.5673027,45.35175,0,6.08629274,99.999855,36.3475571,11.6033821,20.320034,60,2000,1404.84351,3505.50024,2809.687,44,36,0,62,30.72691,26.171875,27.34375,1687,1937,0,1,100,,,
03/17/2015 18:38:43,15.625,21.875,26.5625,48.4375,28.125,58,57,65,60,65,4399.99,4399.99,4399.99,4399.99,54.8400421,45.68032,0,6.11587954,99.99979,36.34604,11.6028976,20.3205185,61,2000,1404.84351,3505.50024,2809.687,50,41,0,62,30.8785439,26.953125,28.125,1686,1936,0,0,100,,,
03/17/2015 18:38:44,31.25,14.0625,23.4375,40.625,27.34375,53,55,65,61,65,4399.99,4399.99,4399.99,4399.99,55.1412849,46.0180969,0,6.046657,99.99979,36.3448677,11.6025238,20.3208923,60,1995,1404.84351,3505.50024,2809.687,40,32,0,62,30.8785439,26.5625,27.34375,1686,1936,0,0,99,,,
03/17/2015 18:38:44,18.75,15.625,28.125,46.875,27.34375,56,61,58,61,62,4399.99,4399.99,4399.99,4399.99,53.99967,44.9809036,0,5.94423437,99.99979,36.3448563,11.60252,20.3208961,59,1992,1404.84351,3505.50024,2809.687,38,29,0,62,30.8785439,25.390625,27.34375,1686,1936,1,1,102,,,
03/17/2015 18:38:45,20.3125,31.25,17.1875,45.3125,28.515625,64,61,59,60,64,4399.99,4399.99,4399.99,4399.99,56.94823,47.7073135,0,6.38500547,99.99979,36.3447952,11.6025009,20.3209152,60,1992,1404.84351,3505.50024,2809.687,52,41,0,62,30.8987617,27.734375,28.515625,1687,1937,12,0,99,,,
03/17/2015 18:38:45,39.0625,32.8125,15.625,48.4375,33.984375,59,63,57,59,63,4399.99,4399.99,4399.99,4399.99,58.1496239,48.9659653,0,6.51194239,99.99979,36.3448563,11.60252,20.3208961,60,1993,1404.84351,3505.50024,2809.687,57,45,0,62,30.90105,32.421875,33.984375,1687,1937,0,1,95,,,
03/17/2015 18:38:46,15.625,31.25,26.5625,43.75,29.296875,61,64,60,59,64,4399.994,4399.994,4399.994,4399.994,56.152832,47.1397629,0,6.385005,99.99987,36.3447723,11.6024933,20.3209229,60,1995,1404.84351,3505.50024,2809.687,57,45,0,62,30.90105,27.734375,29.296875,1687,1937,0,0,98,,,
03/17/2015 18:38:47,28.125,20.3125,21.875,43.75,28.515625,62,58,57,58,62,4399.995,4399.995,4399.995,4399.995,52.738308,43.45394,0,6.155793,99.9998856,36.3483734,11.6036415,20.3197746,60,1996,1404.84351,3505.50024,2809.687,40,29,0,62,30.904007,28.125,28.515625,1688,1939,10,0,100,,,
03/17/2015 18:38:47,29.6875,21.875,23.4375,50,31.25,57,57,63,59,63,4399.995,4399.995,4399.995,4399.995,53.46006,44.29719,0,6.33606958,99.9998856,36.3483467,11.6036339,20.3197823,60,1994,1404.84351,3505.50024,2809.687,42,33,0,62,30.904007,30.46875,31.25,1688,1939,3,1,90,,,
03/17/2015 18:38:48,20.3125,35.9375,18.75,48.4375,30.859375,60,60,62,59,62,4399.991,4399.991,4399.991,4399.991,56.7731552,47.46252,0,6.48677,99.9998,36.34814,11.603569,20.3198471,60,1991,1404.84351,3505.50024,2809.687,53,42,0,62,30.933094,29.6875,30.859375,1687,1937,0,0,111,,,
03/17/2015 18:38:48,18.75,26.5625,29.6875,45.3125,30.078125,55,62,66,60,66,4399.99365,4399.99365,4399.99365,4399.99365,57.20125,47.9137459,0,6.482529,99.999855,36.3480949,11.6035538,20.3198624,60,1989,1404.84351,3505.50024,2809.687,61,52,0,62,30.9575081,28.515625,30.078125,1687,1938,0,1,113,,,
03/17/2015 18:38:49,31.25,25,23.4375,42.1875,30.46875,68,61,65,61,66,4399.991,4399.991,4399.991,4399.991,60.1117058,50.8391037,0,6.3569,99.999794,36.3719559,11.6111717,20.3122444,60,1993,1404.84351,3505.50024,2809.687,40,29,0,62,30.9575081,30.681818,31.060606,1693,1943,12,1,122,,,
03/17/2015 18:38:50,26.5625,17.5907249,15.625,50,27.4445534,58,59,63,59,63,4399.991,4399.991,4399.991,4399.991,54.67576,45.39317,0,6.268996,99.999794,36.3755341,11.6123123,20.3111038,60,1992,1404.84351,3505.50024,2809.687,55,39,0,62,30.96075,26.5625,27.34375,1694,1944,132,1,164,,,
03/17/2015 18:38:51,29.6875,12.2632561,14.0625,45.3125,25.3314381,56,57,61,59,62,4399.993,4399.993,4399.993,4399.993,51.7099953,42.4341164,0,6.225096,99.99984,36.37557,11.6123238,20.3110924,60,1991,1404.84351,3505.50024,2809.687,48,36,0,62,30.96075,25,25.390625,1694,1944,0,0,131,,,
03/17/2015 18:38:52,31.25,29.6875,35.9375,42.1875,34.765625,62,65,65,61,65,4399.991,4399.991,4399.991,4399.991,57.3711,48.2745171,0,6.17563534,99.999794,36.3755455,11.6123161,20.3111,59,1988,1404.84351,3505.50024,2809.687,41,31,0,62,30.9775352,30.46875,34.765625,1694,1944,1,12,118,,,
03/17/2015 18:38:53,29.6875,28.125,23.4375,48.4375,32.421875,56,63,62,58,62,4399.996,4399.996,4399.996,4399.996,54.4174728,45.2869644,0,5.98743868,99.9999161,36.36761,11.6097832,20.313633,61,1992,1404.84351,3505.50024,2809.687,56,40,0,62,30.9775352,29.6875,32.421875,1691,1941,0,18,117,,,
03/17/2015 18:38:53,42.1875,15.625,12.5,46.875,29.296875,62,57,57,60,63,4399.99268,4399.99268,4399.99268,4399.99268,53.48598,44.3754349,0,6.02357054,99.99984,36.3677063,11.6098137,20.3136024,59,1994,1404.84351,3505.50024,2809.687,44,33,0,62,30.9775352,28.125,29.296875,1691,1942,22,21,196,,,
03/17/2015 18:38:54,31.25,32.8125,26.51515,43.75,33.581913,60,62,57,60,62,4399.9917,4399.9917,4399.9917,4399.9917,58.59421,49.3845367,0,6.6035924,99.99981,36.42228,11.6272354,20.29618,60,1996,1404.84351,3505.50024,2809.687,56,45,0,62,30.9775352,31.640625,33.59375,1704,1954,495,30,337,,,
03/17/2015 18:38:55,26.5625,23.4375,20.3125,45.3125,28.90625,55,64,61,60,64,4399.99658,4399.99658,4399.99658,4399.99658,58.01204,48.6013565,0,6.48189449,99.99992,36.43388,11.6309395,20.2924767,62,1994,1404.84351,3505.50024,2809.687,89,76,0,62,30.9775352,28.125,28.90625,1705,1955,0,18,113,,,
03/17/2015 18:38:56,32.8125,25,4.6875,45.3125,26.953125,63,57,57,58,63,4399.99268,4399.99268,4399.99268,4399.99268,53.1748352,43.8926849,0,6.261873,99.99983,36.4513,11.6365013,20.2869148,62,1991,1404.84351,3505.50024,2809.687,71,59,0,62,30.9901237,26.5625,26.953125,1710,1960,0,1,100,,,
03/17/2015 18:38:57,15.625,15.625,31.25,37.5,25,52,61,62,60,62,4399.99268,4399.99268,4399.99268,4399.99268,52.4825974,43.21461,0,6.320534,99.99983,36.56493,11.6727753,20.25064,61,1994,1404.84351,3505.50024,2809.687,71,59,0,62,30.9901237,24.21875,25,1731,1981,0,1,98,,,
03/17/2015 18:38:58,29.6875,25,7.8125,40.625,25.78125,60,57,61,58,61,4399.994,4399.994,4399.994,4399.994,53.1944,43.921627,0,6.376703,99.99987,36.5658646,11.6730728,20.2503433,61,1991,1404.84351,3505.50024,2809.687,63,53,0,62,30.9901237,24.609375,25.78125,1732,1982,0,1,81,,,
03/17/2015 18:38:59,26.5625,17.1875,17.1875,42.1875,25.78125,60,60,61,57,62,4399.994,4399.994,4399.994,4399.994,53.88803,44.5740166,0,6.39604425,99.99987,36.5658646,11.6730728,20.2503433,61,1989,1404.84351,3505.50024,2809.687,62,51,0,62,30.9901237,24.21875,25.78125,1732,1982,0,0,83,,,
03/17/2015 18:38:59,32.8125,28.125,10.9375,42.1875,28.515625,57,63,61,59,63,4399.9917,4399.9917,4399.9917,4399.9917,53.9717178,44.6021347,0,6.38533449,99.99982,36.5658646,11.6730728,20.2503433,61,1991,1404.84351,3505.50024,2809.687,61,52,0,62,30.9901237,27.734375,28.515625,1732,1982,0,1,84,,,
03/17/2015 18:39:00,34.375,25,10.9375,46.875,29.296875,61,60,58,59,60,4399.994,4399.994,4399.994,4399.994,53.74008,44.3688774,0,6.353911,99.99986,36.5663872,11.6732407,20.2501755,61,1989,1404.84351,3505.50024,2809.687,66,55,0,62,30.9901237,28.40909,29.545454,1732,1983,0,1,87,,,
03/17/2015 18:39:01,21.875,32.8125,20.3125,48.4375,30.859375,54,59,63,58,63,4399.99,4399.99,4399.99,4399.99,54.53358,45.2365265,0,6.424097,99.99978,36.5648346,11.6727448,20.2506714,61,1994,1404.84351,3505.50024,2809.687,56,47,0,62,30.9901237,28.90625,30.859375,1732,1983,0,1,86,,,
03/17/2015 18:39:02,31.25,18.75,17.1875,42.1875,27.34375,61,57,55,58,61,4399.993,4399.993,4399.993,4399.993,52.477356,43.173027,0,6.38769436,99.99984,36.5810432,11.6779175,20.2454987,61,1991,1404.84351,3505.50024,2809.687,62,52,0,62,31.0145378,26.171875,27.34375,1734,1985,73,0,89,,,
03/17/2015 18:39:02,25,20.3125,14.0625,45.3125,26.171875,55,60,63,58,64,4399.99463,4399.99463,4399.99463,4399.99463,51.7178268,42.5013733,0,6.38263464,99.9998856,36.5811119,11.67794,20.2454758,61,1992,1404.84351,3505.50024,2809.687,66,55,0,62,31.0355186,25.390625,26.171875,1736,1989,28,1,168,,,
03/17/2015 18:39:03,39.0625,17.1875,28.125,46.875,32.8125,64,62,64,59,64,4399.99268,4399.99268,4399.99268,4399.99268,60.5713768,51.4230156,0,6.27439,99.99984,36.58128,11.6779938,20.2454224,60,1990,1404.84351,3505.50024,2809.687,51,43,0,62,31.0355186,31.818182,32.9545441,1736,1990,19,0,134,,,
03/17/2015 18:39:04,23.4375,28.125,12.5,42.1875,26.5625,61,60,56,59,61,4399.99268,4399.99268,4399.99268,4399.99268,53.85274,44.4621964,0,6.271266,99.99984,36.5819473,11.6782074,20.2452087,61,1992,1404.84351,3505.50024,2809.687,61,51,0,62,31.0355186,25.390625,26.5625,1737,1991,41,0,139,,,
03/17/2015 18:39:04,23.4375,20.3125,17.1875,45.3125,26.5625,58,61,58,57,61,4399.992,4399.992,4399.992,4399.992,53.76673,44.490757,0,6.251634,99.9998245,36.580513,11.67775,20.2456665,62,1990,1404.84351,3505.50024,2809.687,64,52,0,62,31.0791016,24.609375,26.5625,1737,1990,11,1,96,,,
03/17/2015 18:39:05,26.5625,31.25,28.125,39.0625,31.25,61,60,62,59,63,4399.99268,4399.99268,4399.99268,4399.99268,55.4465523,46.28085,0,6.14577675,99.99983,36.64808,11.6993179,20.2240982,60,1989,1404.84351,3505.50024,2809.687,66,53,0,62,31.2078476,30.46875,31.25,1758,2013,260,1,237,,,
03/17/2015 18:39:06,20.3125,17.1875,18.75,46.875,25.78125,60,55,56,58,60,4399.993,4399.993,4399.993,4399.993,51.31705,41.74468,0,6.36083269,99.99985,36.65208,11.7005959,20.22282,62,1992,1404.84351,3505.50024,2809.687,77,63,0,62,31.2322617,24.609375,25.78125,1759,2012,46,1,78,,,
03/17/2015 18:39:07,25,29.6875,15.625,42.1875,28.125,54,61,62,59,62,4399.99561,4399.99561,4399.99561,4399.99561,54.53173,45.16578,0,6.280531,99.9999,36.6552925,11.701622,20.2217941,62,1996,1404.84351,3505.50024,2809.687,78,62,0,62,31.2322617,27.734375,28.125,1761,2015,0,1,92,,,
03/17/2015 18:39:08,29.6875,18.75,18.75,37.5,26.171875,56,55,64,58,64,4399.99561,4399.99561,4399.99561,4399.99561,51.5062637,42.021,0,6.28505945,99.9999,36.65527,11.7016144,20.2218018,62,1991,1404.84351,3505.50024,2809.687,74,60,0,62,31.2322617,24.609375,26.171875,1761,2015,1,0,82,,,
03/17/2015 18:39:09,28.125,21.875,18.75,42.1875,27.734375,56,60,58,60,60,4399.992,4399.992,4399.992,4399.992,53.302063,43.8186569,0,6.28807,99.99982,36.65521,11.7015953,20.22182,62,1989,1404.84351,3505.50024,2809.687,72,59,0,62,31.2322617,25.78125,27.734375,1761,2015,0,0,81,,,
03/17/2015 18:39:10,21.875,26.5625,15.625,46.875,27.734375,58,59,63,60,63,4399.99268,4399.99268,4399.99268,4399.99268,52.461544,43.1837845,0,6.33015156,99.99983,36.65528,11.7016182,20.2217979,61,1993,1404.84351,3505.50024,2809.687,47,41,0,62,31.2366486,26.5625,27.734375,1761,2015,3,0,80,,,
03/17/2015 18:39:11,18.75,26.5625,20.3125,46.875,28.125,53,59,62,58,62,4399.99658,4399.99658,4399.99658,4399.99658,50.33785,41.099102,0,6.317082,99.9999161,36.6556053,11.7017212,20.2216949,60,1993,1404.84351,3505.50024,2809.687,53,46,0,62,31.2385559,27.34375,28.125,1761,2015,0,0,83,,,
03/17/2015 18:39:12,26.5625,15.625,20.3125,48.4375,27.734375,62,62,63,60,63,4399.99365,4399.99365,4399.99365,4399.99365,53.9142227,44.6356544,0,6.28321838,99.999855,36.655304,11.7016258,20.22179,61,1990,1404.84351,3505.50024,2809.687,56,49,0,62,31.2385559,26.171875,27.734375,1761,2012,0,0,94,,,
03/17/2015 18:39:13,28.125,32.386364,18.75,45.3125,31.1434631,55,57,65,60,65,4399.99365,4399.99365,4399.99365,4399.99365,56.884285,47.6381149,0,6.70481253,99.999855,36.51676,11.6573982,20.2660179,60,1993,1404.84351,3505.50024,2809.687,50,42,0,62,31.2708855,30.078125,31.25,1716,1967,1143,0,452,,,
03/17/2015 18:39:13,25,31.25,26.5625,48.4375,32.8125,59,63,64,61,64,4399.993,4399.993,4399.993,4399.993,56.3821869,47.1845741,0,6.377249,99.99985,36.4500961,11.636116,20.2873,61,1996,1404.84351,3505.50024,2809.687,68,54,0,62,31.2752724,31.25,32.8125,1713,1964,0,1,96,,,
03/17/2015 18:39:14,45.3125,39.0625,29.6875,42.1875,39.0625,65,65,66,61,66,4399.993,4399.993,4399.993,4399.993,64.99484,55.907135,0,6.54098558,99.99985,36.44999,11.6360817,20.2873344,60,1994,1404.84351,3505.50024,2809.687,52,43,0,62,31.2752724,37.890625,39.0625,1713,1960,3,0,94,,,
03/17/2015 18:39:15,20.3125,20.3125,28.125,42.1875,27.734375,56,64,58,60,64,4399.99268,4399.99268,4399.99268,4399.99268,55.4914055,46.300457,0,6.324157,99.99983,36.4499741,11.6360779,20.2873383,60,1998,1404.84351,3505.50024,2809.687,53,43,0,62,31.2783241,25.78125,27.734375,1713,1960,0,0,97,,,
