,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/control/0,/nvidiagpu/0/load/3,/win32/load/0,/win32/load/1,/win32/data2/0,/win32/data2/1,/win32/iops/0,/win32/iops/1,/win32/iops/2,/DirectX/comment/0,/DirectX/comment/1,/DirectX/fps/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Fan","GPU Memory","CPU Usage(Process)","CPU Usage(Global)","Working Set","Page file Usage","Read Ops","Write Ops","Other Ops","Process Id","DirectX Version","FPS(Present)"
03/17/2015 15:39:01,12.5,12.5,18.75,10.9375,13.671875,47,45,47,46,47,4399.998,4399.998,4399.998,4399.998,45.12705,34.953537,0,6.54297972,99.9999542,41.9620056,13.3957062,18.52771,41,1565,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,9.765625,13.671875,734,968,69,60,0,13608,9,30.03876
03/17/2015 15:39:02,23.4375,10.9375,3.125,12.5,12.5,48,51,46,43,51,4399.998,4399.998,4399.998,4399.998,44.2246056,34.3694649,0,6.47594261,99.9999542,41.9609337,13.3953629,18.5280533,40,1563,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,10.546875,12.5,734,968,62,60,0,13608,9,30.0678959
03/17/2015 15:39:03,20.3125,7.8125,10.9375,20.3125,14.84375,48,47,54,47,54,4399.997,4399.997,4399.997,4399.997,41.9213142,31.7773266,0,6.478087,99.99994,41.9597969,13.395,18.5284157,40,1563,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,12.5,14.84375,734,968,64,62,0,13608,9,30.0678959
03/17/2015 15:39:03,18.1818123,7.575756,7.575756,21.2121181,13.6363621,56,50,48,48,54,4400.00146,4400.00146,4400.00146,4400.00146,44.76219,34.89949,0,6.380151,100.000031,41.96135,13.3954964,18.52792,40,1564,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,11.0294113,13.6029415,734,968,68,60,0,13608,9,29.6084042
03/17/2015 15:39:04,22.5806465,6.45161247,6.45161867,16.1290283,12.9032249,47,46,47,52,55,4400.00146,4400.00146,4400.00146,4400.00146,42.4543076,32.39678,0,6.46636343,100.000031,41.96197,13.3956947,18.5277214,40,1566,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,11.0294113,13.6029415,734,968,68,66,0,13608,9,29.6084042
03/17/2015 15:39:04,21.875,6.25,4.6875,14.0625,11.71875,46,50,58,55,55,4400.00146,4400.00146,4400.00146,4400.00146,40.62655,30.7356987,0,6.357309,100.000031,41.96006,13.3950844,18.5283318,40,1568,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,11.363636,12.878788,734,968,65,60,0,13608,9,30.0678959
03/17/2015 15:39:05,17.1875,9.375,3.125,21.875,12.890625,46,49,54,52,52,4399.99756,4399.99756,4399.99756,4399.99756,45.0934944,35.00876,0,6.48678875,99.99994,41.96148,13.3955383,18.5278778,41,1570,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,12.109375,13.28125,734,969,62,60,0,13608,9,30.0678959
03/17/2015 15:39:06,20.3125,12.5,3.125,18.75,13.671875,48,50,45,43,50,4399.997,4399.997,4399.997,4399.997,42.29752,32.3681526,0,6.4139514,99.99993,41.959774,13.3949928,18.5284233,40,1568,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,12.5,14.1129036,734,969,64,56,0,13608,9,30.03876
03/17/2015 15:39:07,22.7272758,10.6060619,7.575756,16.6666622,14.3939314,54,46,44,43,54,4400,4400,4400,4400,40.0561256,30.01445,0,6.43298,100,41.96007,13.3950882,18.5283279,40,1568,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,10.984848,14.393939,734,969,68,66,0,13608,9,30.03876
03/17/2015 15:39:07,12.9032249,9.677422,11.2903233,12.9032249,11.6935434,47,56,47,53,53,4400,4400,4400,4400,42.2045174,32.3031425,0,6.43983269,100,41.9610748,13.3954086,18.5280075,41,1567,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,10.984848,12.5,734,969,65,60,0,13608,9,29.55665
03/17/2015 15:39:08,20.3125,14.0625,9.375,12.5,14.0625,46,50,47,43,50,4399.998,4399.998,4399.998,4399.998,43.0363045,32.6906,0,6.492866,99.9999542,41.96044,13.3952065,18.52821,41,1570,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,10.15625,14.0625,734,969,63,60,0,13608,9,30.0678959
03/17/2015 15:39:09,33.3333321,7.575756,15.1515121,22.7272758,19.6969624,55,48,46,44,55,4400,4400,4400,4400,50.34524,40.56874,0,6.596129,100,41.96154,13.3955574,18.5278587,41,1572,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,12.878788,19.69697,734,969,70,66,0,13608,9,30.0678959
03/17/2015 15:39:09,22.5806465,12.9032249,8.06452,19.3548431,15.7258034,50,53,54,53,53,4400,4400,4400,4400,44.61772,34.6099167,0,6.57725763,100,41.9607773,13.3953133,18.5281029,41,1570,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,12.890625,15.625,735,969,67,60,0,13608,9,30.03876
03/17/2015 15:39:10,23.4375,15.625,6.25,14.0625,14.84375,48,56,59,46,59,4399.999,4399.999,4399.999,4399.999,43.58343,33.646843,0,6.50060034,99.99998,41.9621124,13.3957405,18.5276756,40,1568,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,11.7870722,15.9695816,735,969,60,60,0,13608,9,30.0678959
03/17/2015 15:39:11,19.3548431,16.129034,6.45161867,16.0786266,14.5035324,46,53,54,53,56,4399.997,4399.997,4399.997,4399.997,42.5063,32.4810371,0,6.4946785,99.99993,41.960968,13.3953743,18.5280418,41,1566,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,10.984848,14.393939,735,969,60,60,0,13608,9,30.0678959
03/17/2015 15:39:12,20.3125,29.6875,9.375,15.625,18.75,48,46,48,54,54,4399.997,4399.997,4399.997,4399.997,46.49177,36.8090439,0,6.42338037,99.99993,41.96289,13.3959885,18.5274277,41,1569,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,10.6617651,18.75,735,969,76,66,0,13608,9,30.0678959
03/17/2015 15:39:13,21.2121239,21.5909119,16.6666622,31.818182,22.8219681,54,47,48,45,54,4399.99756,4399.99756,4399.99756,4399.99756,52.4309578,42.71956,0,6.78140259,99.99994,41.960968,13.3953743,18.5280418,41,1569,950.0095,3505.50024,1900.019,6,7,0,41,31.7680359,11.742424,22.727272,735,969,76,66,0,13608,9,30.0678959
03/17/2015 15:39:13,22.5806465,31.9052467,20.9677467,20.9677467,24.1053467,49,49,53,55,55,4399.99756,4399.99756,4399.99756,4399.99756,51.64993,41.62129,0,6.85131645,99.99994,41.9619331,13.3956833,18.5277328,40,1572,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,17.045454,23.484848,735,969,65,60,0,13608,9,30.03876
03/17/2015 15:39:14,26.5625,17.1875,10.9375,9.375,16.015625,50,51,46,45,53,4399.99756,4399.99756,4399.99756,4399.99756,45.2664566,35.3441658,0,6.57039738,99.99994,41.96136,13.3955,18.527916,41,1573,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,12.5,16.1290321,735,969,59,56,0,13608,9,29.6084042
03/17/2015 15:39:15,25,9.375,6.25,17.1875,14.453125,55,54,46,52,54,4399.99756,4399.99756,4399.99756,4399.99756,43.6165962,33.78098,0,6.451778,99.99994,41.96,13.3950653,18.52835,40,1570,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,11.363636,14.393939,735,969,71,62,0,13608,9,29.6084042
03/17/2015 15:39:15,20.3125,6.25,6.25,21.875,13.671875,47,46,59,51,54,4399.99756,4399.99756,4399.99756,4399.99756,44.8249969,34.7200737,0,6.53975153,99.99994,41.9614944,13.3955421,18.527874,41,1572,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,12.878788,14.393939,735,969,71,64,0,13608,9,30.0678959
03/17/2015 15:39:16,23.6842155,10.5263119,6.578946,18.4210548,14.8026285,56,51,53,49,55,4400.001,4400.001,4400.001,4400.001,43.2983131,33.37759,0,6.394985,100.000031,41.96177,13.39563,18.5277863,41,1574,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,13.1756754,14.8648653,735,969,71,70,0,13608,9,30.0678959
03/17/2015 15:39:17,17.1875,10.9375,10.9375,20.3125,14.84375,53,47,47,44,53,4400,4400,4400,4400,43.73189,33.6306725,0,6.49371672,100,41.95517,13.3935242,18.529892,40,1573,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,12.121212,14.393939,729,963,62,62,0,13608,9,30.0678959
03/17/2015 15:39:17,17.1875,9.375,7.8125,26.5625,15.234375,49,48,54,54,54,4400,4400,4400,4400,46.75534,36.6892166,0,6.50226736,100,41.9551964,13.3935318,18.5298843,40,1570,950.0095,3505.50024,1900.019,4,6,0,41,31.7680359,13.636364,15.530303,729,964,64,64,0,13608,9,30.0678959
03/17/2015 15:39:18,29.6875,18.75,14.0625,26.5625,22.265625,50,52,51,53,53,4400,4400,4400,4400,51.4548264,41.3471222,0,6.8809166,100,41.9548721,13.3934288,18.5299873,41,1567,950.0095,3505.50024,1900.019,6,7,0,41,31.7680359,14.3382349,22.0588226,729,964,64,64,0,13608,9,30.03876
03/17/2015 15:39:19,22.7272758,9.090906,0,19.6969681,12.878788,56,46,45,43,56,4399.998,4399.998,4399.998,4399.998,41.8418236,31.6332169,0,6.48858452,99.9999542,41.95148,13.3923454,18.53107,41,1564,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,10.9803925,12.54902,728,962,62,62,0,13608,9,30.03876
03/17/2015 15:39:20,20.6653233,8.06452,9.677422,14.5161266,13.2308483,48,50,52,44,52,4399.998,4399.998,4399.998,4399.998,44.0098839,33.97881,0,6.517515,99.9999542,41.95069,13.3920937,18.5313225,41,1567,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,10.416667,12.916667,727,962,58,58,0,13608,9,30.0678959
03/17/2015 15:39:20,25,12.5,12.5,9.375,14.84375,48,46,52,47,52,4400.003,4400.003,4400.003,4400.003,44.78088,34.7903366,0,6.51430273,100.000069,41.9505348,13.3920441,18.5313721,41,1570,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,12.109375,14.84375,727,962,60,60,0,13608,9,30.0678959
03/17/2015 15:39:21,14.0625,6.25,7.8125,15.625,10.9375,52,45,44,44,52,4399.99365,4399.99365,4399.99365,4399.99365,39.73523,29.6983185,0,6.37667942,99.999855,41.94724,13.3909912,18.5324249,41,1569,950.0095,3505.50024,1900.019,5,6,0,41,31.7680359,9.090909,10.606061,726,959,62,62,0,13608,9,30.0678959
03/17/2015 15:39:21,9.375,9.375,3.125,21.875,10.9375,46,44,48,52,52,4399.99365,4399.99365,4399.99365,4399.99365,39.37184,29.4475441,0,6.302453,99.999855,41.9471664,13.3909683,18.5324478,41,1568,950.0095,3505.50024,1900.019,4,6,0,41,31.7680359,9.765625,11.328125,726,960,64,64,0,13608,9,30.0678959
03/17/2015 15:39:22,14.0625,18.75,1.5625,20.3125,13.671875,46,49,46,52,52,4399.99658,4399.99658,4399.99658,4399.99658,43.3394051,33.40685,0,6.456431,99.99992,41.9494247,13.3916893,18.5317268,41,1567,950.0095,3505.50024,1900.019,5,6,0,41,31.7687988,12.109375,13.671875,726,960,62,62,0,13608,9,29.6084042
03/17/2015 15:39:23,27.2727242,7.623106,10.6060619,22.7272758,17.0572872,55,47,46,46,55,4399.996,4399.996,4399.996,4399.996,42.28485,32.1774178,0,6.44251728,99.9999161,41.9416122,13.3891945,18.5342216,41,1568,950.0095,3505.50024,1900.019,6,7,0,41,31.7687988,9.765625,16.796875,725,959,66,66,0,13608,9,30.0678959
03/17/2015 15:39:23,20.9677467,19.2540283,17.7419357,17.7419357,18.9264126,47,58,55,53,58,4399.996,4399.996,4399.996,4399.996,44.30312,34.3451843,0,6.416704,99.9999161,41.94045,13.3888245,18.5345917,41,1569,950.0095,3505.50024,1900.019,5,6,0,41,31.7687988,11.3970585,19.1176472,724,958,60,60,0,13608,9,30.0678959
03/17/2015 15:39:24,21.875,10.9375,7.8125,26.5625,16.796875,50,46,44,47,50,4399.998,4399.998,4399.998,4399.998,43.7264557,33.8803,0,6.50059271,99.9999542,41.9367,13.3876266,18.53579,41,1569,950.0095,3505.50024,1900.019,5,6,0,41,31.7687988,11.71875,16.796875,723,957,60,60,0,13608,9,29.52756
03/17/2015 15:39:25,15.625,12.5,21.875,29.6875,19.921875,46,45,50,52,52,4399.99854,4399.99854,4399.99854,4399.99854,46.4939728,36.5638962,0,6.51893854,99.99996,41.93574,13.3873215,18.5360947,40,1569,950.0095,3505.50024,1900.019,5,6,0,41,31.7687988,12.890625,19.921875,723,957,62,62,0,13608,9,30.0678959
03/17/2015 15:39:26,17.1875,12.5,10.9375,20.3125,15.234375,46,55,47,45,55,4400,4400,4400,4400,45.3902931,35.4650269,0,6.43452072,100,41.93284,13.3863945,18.5370216,41,1566,950.0095,3505.50024,1900.019,5,6,0,41,31.7687988,12.5,15.234375,722,956,62,62,0,13608,9,30.0678959
